Year,Month,Unit,Value,Class,Commodity,Date
2009,9,HEAD,"79,900",CALVES,CATTLE,2009-09-01
2009,10,HEAD,"82,200",CALVES,CATTLE,2009-10-01
2009,11,HEAD,"80,000",CALVES,CATTLE,2009-11-01
2009,12,HEAD,"91,100",CALVES,CATTLE,2009-12-01
2008,1,HEAD,"70,400",CALVES,CATTLE,2008-01-01
2008,2,HEAD,"67,900",CALVES,CATTLE,2008-02-01
2008,3,HEAD,"69,900",CALVES,CATTLE,2008-03-01
2008,4,HEAD,"72,200",CALVES,CATTLE,2008-04-01
2008,5,HEAD,"70,000",CALVES,CATTLE,2008-05-01
2008,6,HEAD,"74,200",CALVES,CATTLE,2008-06-01
2008,7,HEAD,"86,700",CALVES,CATTLE,2008-07-01
2008,8,HEAD,"78,100",CALVES,CATTLE,2008-08-01
2008,9,HEAD,"86,100",CALVES,CATTLE,2008-09-01
2008,10,HEAD,"93,900",CALVES,CATTLE,2008-10-01
2008,11,HEAD,"79,900",CALVES,CATTLE,2008-11-01
2008,12,HEAD,"92,800",CALVES,CATTLE,2008-12-01
2007,1,HEAD,"73,300",CALVES,CATTLE,2007-01-01
2007,2,HEAD,"65,600",CALVES,CATTLE,2007-02-01
2007,3,HEAD,"69,600",CALVES,CATTLE,2007-03-01
2007,4,HEAD,"55,800",CALVES,CATTLE,2007-04-01
2007,5,HEAD,"58,000",CALVES,CATTLE,2007-05-01
2007,6,HEAD,"60,300",CALVES,CATTLE,2007-06-01
2007,7,HEAD,"61,700",CALVES,CATTLE,2007-07-01
2007,8,HEAD,"64,500",CALVES,CATTLE,2007-08-01
2007,9,HEAD,"54,800",CALVES,CATTLE,2007-09-01
2007,10,HEAD,"63,700",CALVES,CATTLE,2007-10-01
2007,11,HEAD,"57,500",CALVES,CATTLE,2007-11-01
2007,12,HEAD,"59,900",CALVES,CATTLE,2007-12-01
2006,1,HEAD,"54,300",CALVES,CATTLE,2006-01-01
2006,2,HEAD,"51,600",CALVES,CATTLE,2006-02-01
2006,3,HEAD,"57,900",CALVES,CATTLE,2006-03-01
2006,4,HEAD,"46,700",CALVES,CATTLE,2006-04-01
2006,5,HEAD,"55,900",CALVES,CATTLE,2006-05-01
2006,6,HEAD,"57,800",CALVES,CATTLE,2006-06-01
2006,7,HEAD,"57,000",CALVES,CATTLE,2006-07-01
2006,8,HEAD,"65,800",CALVES,CATTLE,2006-08-01
2006,9,HEAD,"56,500",CALVES,CATTLE,2006-09-01
2006,10,HEAD,"62,300",CALVES,CATTLE,2006-10-01
2006,11,HEAD,"65,600",CALVES,CATTLE,2006-11-01
2006,12,HEAD,"67,200",CALVES,CATTLE,2006-12-01
2005,1,HEAD,"66,300",CALVES,CATTLE,2005-01-01
2005,2,HEAD,"60,500",CALVES,CATTLE,2005-02-01
2005,3,HEAD,"66,500",CALVES,CATTLE,2005-03-01
2005,4,HEAD,"60,100",CALVES,CATTLE,2005-04-01
2005,5,HEAD,"57,300",CALVES,CATTLE,2005-05-01
2005,6,HEAD,"57,700",CALVES,CATTLE,2005-06-01
2005,7,HEAD,"57,200",CALVES,CATTLE,2005-07-01
2005,8,HEAD,"64,400",CALVES,CATTLE,2005-08-01
2005,9,HEAD,"59,600",CALVES,CATTLE,2005-09-01
2005,10,HEAD,"54,400",CALVES,CATTLE,2005-10-01
2005,11,HEAD,"55,000",CALVES,CATTLE,2005-11-01
2005,12,HEAD,"58,700",CALVES,CATTLE,2005-12-01
2004,1,HEAD,"77,400",CALVES,CATTLE,2004-01-01
2004,2,HEAD,"70,100",CALVES,CATTLE,2004-02-01
2004,3,HEAD,"74,700",CALVES,CATTLE,2004-03-01
2004,4,HEAD,"69,200",CALVES,CATTLE,2004-04-01
2004,5,HEAD,"63,200",CALVES,CATTLE,2004-05-01
2004,6,HEAD,"64,700",CALVES,CATTLE,2004-06-01
2004,7,HEAD,"67,200",CALVES,CATTLE,2004-07-01
2004,8,HEAD,"71,100",CALVES,CATTLE,2004-08-01
2004,9,HEAD,"65,700",CALVES,CATTLE,2004-09-01
2004,10,HEAD,"60,600",CALVES,CATTLE,2004-10-01
2004,11,HEAD,"66,100",CALVES,CATTLE,2004-11-01
2004,12,HEAD,"73,000",CALVES,CATTLE,2004-12-01
2003,1,HEAD,"91,500",CALVES,CATTLE,2003-01-01
2003,2,HEAD,"81,300",CALVES,CATTLE,2003-02-01
2003,3,HEAD,"83,000",CALVES,CATTLE,2003-03-01
2003,4,HEAD,"77,200",CALVES,CATTLE,2003-04-01
2003,5,HEAD,"74,400",CALVES,CATTLE,2003-05-01
2003,6,HEAD,"71,900",CALVES,CATTLE,2003-06-01
2003,7,HEAD,"82,900",CALVES,CATTLE,2003-07-01
2003,8,HEAD,"77,700",CALVES,CATTLE,2003-08-01
2003,9,HEAD,"80,000",CALVES,CATTLE,2003-09-01
2003,10,HEAD,"84,900",CALVES,CATTLE,2003-10-01
2003,11,HEAD,"76,200",CALVES,CATTLE,2003-11-01
2003,12,HEAD,"95,300",CALVES,CATTLE,2003-12-01
2002,1,HEAD,"85,700",CALVES,CATTLE,2002-01-01
2002,2,HEAD,"71,200",CALVES,CATTLE,2002-02-01
2002,3,HEAD,"75,600",CALVES,CATTLE,2002-03-01
2002,4,HEAD,"80,100",CALVES,CATTLE,2002-04-01
2002,5,HEAD,"76,100",CALVES,CATTLE,2002-05-01
2002,6,HEAD,"73,800",CALVES,CATTLE,2002-06-01
2002,7,HEAD,"93,800",CALVES,CATTLE,2002-07-01
2002,8,HEAD,"94,000",CALVES,CATTLE,2002-08-01
2002,9,HEAD,"86,500",CALVES,CATTLE,2002-09-01
2002,10,HEAD,"98,100",CALVES,CATTLE,2002-10-01
2002,11,HEAD,"88,400",CALVES,CATTLE,2002-11-01
2002,12,HEAD,"95,800",CALVES,CATTLE,2002-12-01
2001,1,HEAD,"89,300",CALVES,CATTLE,2001-01-01
2001,2,HEAD,"77,200",CALVES,CATTLE,2001-02-01
2001,3,HEAD,"82,400",CALVES,CATTLE,2001-03-01
2001,4,HEAD,"72,400",CALVES,CATTLE,2001-04-01
2001,5,HEAD,"76,600",CALVES,CATTLE,2001-05-01
2001,6,HEAD,"75,300",CALVES,CATTLE,2001-06-01
2001,7,HEAD,"81,200",CALVES,CATTLE,2001-07-01
2001,8,HEAD,"92,100",CALVES,CATTLE,2001-08-01
2001,9,HEAD,"76,600",CALVES,CATTLE,2001-09-01
2001,10,HEAD,"90,700",CALVES,CATTLE,2001-10-01
2001,11,HEAD,"84,600",CALVES,CATTLE,2001-11-01
2001,12,HEAD,"82,100",CALVES,CATTLE,2001-12-01
2000,1,HEAD,"90,500",CALVES,CATTLE,2000-01-01
2000,2,HEAD,"92,000",CALVES,CATTLE,2000-02-01
2000,3,HEAD,"97,100",CALVES,CATTLE,2000-03-01
2000,4,HEAD,"75,200",CALVES,CATTLE,2000-04-01
2000,5,HEAD,"86,400",CALVES,CATTLE,2000-05-01
2000,6,HEAD,"91,200",CALVES,CATTLE,2000-06-01
2000,7,HEAD,"91,700",CALVES,CATTLE,2000-07-01
2000,8,HEAD,"97,700",CALVES,CATTLE,2000-08-01
2000,9,HEAD,"91,300",CALVES,CATTLE,2000-09-01
2000,10,HEAD,"95,000",CALVES,CATTLE,2000-10-01
2000,11,HEAD,"90,600",CALVES,CATTLE,2000-11-01
2000,12,HEAD,"89,700",CALVES,CATTLE,2000-12-01
1999,1,HEAD,"102,700",CALVES,CATTLE,1999-01-01
1999,2,HEAD,"97,600",CALVES,CATTLE,1999-02-01
1999,3,HEAD,"114,700",CALVES,CATTLE,1999-03-01
1999,4,HEAD,"94,900",CALVES,CATTLE,1999-04-01
1999,5,HEAD,"86,500",CALVES,CATTLE,1999-05-01
1999,6,HEAD,"102,300",CALVES,CATTLE,1999-06-01
1999,7,HEAD,"108,800",CALVES,CATTLE,1999-07-01
1999,8,HEAD,"115,200",CALVES,CATTLE,1999-08-01
1999,9,HEAD,"117,000",CALVES,CATTLE,1999-09-01
1999,10,HEAD,"101,800",CALVES,CATTLE,1999-10-01
1999,11,HEAD,"100,400",CALVES,CATTLE,1999-11-01
1999,12,HEAD,"109,600",CALVES,CATTLE,1999-12-01
1998,1,HEAD,"125,200",CALVES,CATTLE,1998-01-01
1998,2,HEAD,"110,700",CALVES,CATTLE,1998-02-01
1998,3,HEAD,"124,600",CALVES,CATTLE,1998-03-01
1998,4,HEAD,"107,000",CALVES,CATTLE,1998-04-01
1998,5,HEAD,"99,100",CALVES,CATTLE,1998-05-01
1998,6,HEAD,"114,600",CALVES,CATTLE,1998-06-01
1998,7,HEAD,"131,200",CALVES,CATTLE,1998-07-01
1998,8,HEAD,"121,800",CALVES,CATTLE,1998-08-01
1998,9,HEAD,"131,600",CALVES,CATTLE,1998-09-01
1998,10,HEAD,"121,000",CALVES,CATTLE,1998-10-01
1998,11,HEAD,"108,700",CALVES,CATTLE,1998-11-01
1998,12,HEAD,"126,900",CALVES,CATTLE,1998-12-01
1997,1,HEAD,"142,500",CALVES,CATTLE,1997-01-01
1997,2,HEAD,"122,000",CALVES,CATTLE,1997-02-01
1997,3,HEAD,"127,600",CALVES,CATTLE,1997-03-01
1997,4,HEAD,"126,400",CALVES,CATTLE,1997-04-01
1997,5,HEAD,"113,600",CALVES,CATTLE,1997-05-01
1997,6,HEAD,"115,300",CALVES,CATTLE,1997-06-01
1997,7,HEAD,"131,000",CALVES,CATTLE,1997-07-01
1997,8,HEAD,"122,700",CALVES,CATTLE,1997-08-01
1997,9,HEAD,"132,900",CALVES,CATTLE,1997-09-01
1997,10,HEAD,"136,900",CALVES,CATTLE,1997-10-01
1997,11,HEAD,"121,300",CALVES,CATTLE,1997-11-01
1997,12,HEAD,"141,900",CALVES,CATTLE,1997-12-01
1996,1,HEAD,"139,900",CALVES,CATTLE,1996-01-01
1996,2,HEAD,"138,800",CALVES,CATTLE,1996-02-01
1996,3,HEAD,"141,400",CALVES,CATTLE,1996-03-01
1996,4,HEAD,"128,000",CALVES,CATTLE,1996-04-01
1996,5,HEAD,"133,400",CALVES,CATTLE,1996-05-01
1996,6,HEAD,"130,800",CALVES,CATTLE,1996-06-01
1996,7,HEAD,"155,600",CALVES,CATTLE,1996-07-01
1996,8,HEAD,"153,200",CALVES,CATTLE,1996-08-01
1996,9,HEAD,"145,700",CALVES,CATTLE,1996-09-01
1996,10,HEAD,"159,200",CALVES,CATTLE,1996-10-01
1996,11,HEAD,"139,200",CALVES,CATTLE,1996-11-01
1996,12,HEAD,"148,500",CALVES,CATTLE,1996-12-01
1995,1,HEAD,"121,200",CALVES,CATTLE,1995-01-01
1995,2,HEAD,"103,700",CALVES,CATTLE,1995-02-01
1995,3,HEAD,"118,000",CALVES,CATTLE,1995-03-01
1995,4,HEAD,"96,100",CALVES,CATTLE,1995-04-01
1995,5,HEAD,"114,000",CALVES,CATTLE,1995-05-01
1995,6,HEAD,"114,500",CALVES,CATTLE,1995-06-01
1995,7,HEAD,"111,100",CALVES,CATTLE,1995-07-01
1995,8,HEAD,"121,400",CALVES,CATTLE,1995-08-01
1995,9,HEAD,"118,900",CALVES,CATTLE,1995-09-01
1995,10,HEAD,"124,400",CALVES,CATTLE,1995-10-01
1995,11,HEAD,"124,700",CALVES,CATTLE,1995-11-01
1995,12,HEAD,"124,800",CALVES,CATTLE,1995-12-01
1994,1,HEAD,"99,100",CALVES,CATTLE,1994-01-01
1994,2,HEAD,"93,800",CALVES,CATTLE,1994-02-01
1994,3,HEAD,"111,600",CALVES,CATTLE,1994-03-01
1994,4,HEAD,"91,600",CALVES,CATTLE,1994-04-01
1994,5,HEAD,"90,200",CALVES,CATTLE,1994-05-01
1994,6,HEAD,"97,900",CALVES,CATTLE,1994-06-01
1994,7,HEAD,"93,100",CALVES,CATTLE,1994-07-01
1994,8,HEAD,"105,600",CALVES,CATTLE,1994-08-01
1994,9,HEAD,"106,400",CALVES,CATTLE,1994-09-01
1994,10,HEAD,"112,200",CALVES,CATTLE,1994-10-01
1994,11,HEAD,"114,000",CALVES,CATTLE,1994-11-01
1994,12,HEAD,"121,300",CALVES,CATTLE,1994-12-01
1993,1,HEAD,"101,000",CALVES,CATTLE,1993-01-01
1993,2,HEAD,"96,600",CALVES,CATTLE,1993-02-01
1993,3,HEAD,"115,900",CALVES,CATTLE,1993-03-01
1993,4,HEAD,"95,600",CALVES,CATTLE,1993-04-01
1993,5,HEAD,"81,800",CALVES,CATTLE,1993-05-01
1993,6,HEAD,"91,300",CALVES,CATTLE,1993-06-01
1993,7,HEAD,"90,100",CALVES,CATTLE,1993-07-01
1993,8,HEAD,"95,200",CALVES,CATTLE,1993-08-01
1993,9,HEAD,"93,700",CALVES,CATTLE,1993-09-01
1993,10,HEAD,"93,600",CALVES,CATTLE,1993-10-01
1993,11,HEAD,"101,400",CALVES,CATTLE,1993-11-01
1993,12,HEAD,"103,000",CALVES,CATTLE,1993-12-01
1992,1,HEAD,"128,100",CALVES,CATTLE,1992-01-01
1992,2,HEAD,"110,600",CALVES,CATTLE,1992-02-01
1992,3,HEAD,"119,500",CALVES,CATTLE,1992-03-01
1992,4,HEAD,"107,600",CALVES,CATTLE,1992-04-01
1992,5,HEAD,"102,800",CALVES,CATTLE,1992-05-01
1992,6,HEAD,"104,700",CALVES,CATTLE,1992-06-01
1992,7,HEAD,"105,900",CALVES,CATTLE,1992-07-01
1992,8,HEAD,"106,900",CALVES,CATTLE,1992-08-01
1992,9,HEAD,"107,000",CALVES,CATTLE,1992-09-01
1992,10,HEAD,"110,600",CALVES,CATTLE,1992-10-01
1992,11,HEAD,"109,300",CALVES,CATTLE,1992-11-01
1992,12,HEAD,"120,800",CALVES,CATTLE,1992-12-01
1991,1,HEAD,"149,800",CALVES,CATTLE,1991-01-01
1991,2,HEAD,"119,900",CALVES,CATTLE,1991-02-01
1991,3,HEAD,"118,700",CALVES,CATTLE,1991-03-01
1991,4,HEAD,"104,800",CALVES,CATTLE,1991-04-01
1991,5,HEAD,"102,200",CALVES,CATTLE,1991-05-01
1991,6,HEAD,"89,700",CALVES,CATTLE,1991-06-01
1991,7,HEAD,"107,600",CALVES,CATTLE,1991-07-01
1991,8,HEAD,"108,400",CALVES,CATTLE,1991-08-01
1991,9,HEAD,"115,300",CALVES,CATTLE,1991-09-01
1991,10,HEAD,"126,600",CALVES,CATTLE,1991-10-01
1991,11,HEAD,"124,600",CALVES,CATTLE,1991-11-01
1991,12,HEAD,"130,700",CALVES,CATTLE,1991-12-01
1990,1,HEAD,"175,100",CALVES,CATTLE,1990-01-01
1990,2,HEAD,"144,500",CALVES,CATTLE,1990-02-01
1990,3,HEAD,"165,100",CALVES,CATTLE,1990-03-01
1990,4,HEAD,"127,600",CALVES,CATTLE,1990-04-01
1990,5,HEAD,"136,800",CALVES,CATTLE,1990-05-01
1990,6,HEAD,"131,300",CALVES,CATTLE,1990-06-01
1990,7,HEAD,"139,000",CALVES,CATTLE,1990-07-01
1990,8,HEAD,"146,900",CALVES,CATTLE,1990-08-01
1990,9,HEAD,"132,300",CALVES,CATTLE,1990-09-01
1990,10,HEAD,"157,700",CALVES,CATTLE,1990-10-01
1990,11,HEAD,"149,100",CALVES,CATTLE,1990-11-01
1990,12,HEAD,"136,500",CALVES,CATTLE,1990-12-01
1989,1,HEAD,"195,600",CALVES,CATTLE,1989-01-01
1989,2,HEAD,"175,300",CALVES,CATTLE,1989-02-01
1989,3,HEAD,"194,300",CALVES,CATTLE,1989-03-01
1989,4,HEAD,"152,000",CALVES,CATTLE,1989-04-01
1989,5,HEAD,"157,300",CALVES,CATTLE,1989-05-01
1989,6,HEAD,"161,200",CALVES,CATTLE,1989-06-01
1989,7,HEAD,"168,900",CALVES,CATTLE,1989-07-01
1989,8,HEAD,"189,100",CALVES,CATTLE,1989-08-01
1989,9,HEAD,"173,000",CALVES,CATTLE,1989-09-01
1989,10,HEAD,"190,700",CALVES,CATTLE,1989-10-01
1989,11,HEAD,"175,000",CALVES,CATTLE,1989-11-01
1989,12,HEAD,"166,900",CALVES,CATTLE,1989-12-01
1988,1,HEAD,"205,100",CALVES,CATTLE,1988-01-01
1988,2,HEAD,"202,800",CALVES,CATTLE,1988-02-01
1988,3,HEAD,"215,800",CALVES,CATTLE,1988-03-01
1988,4,HEAD,"169,100",CALVES,CATTLE,1988-04-01
1988,5,HEAD,"171,300",CALVES,CATTLE,1988-05-01
1988,6,HEAD,"203,800",CALVES,CATTLE,1988-06-01
1988,7,HEAD,"207,000",CALVES,CATTLE,1988-07-01
1988,8,HEAD,"226,900",CALVES,CATTLE,1988-08-01
1988,9,HEAD,"207,300",CALVES,CATTLE,1988-09-01
1988,10,HEAD,"197,000",CALVES,CATTLE,1988-10-01
1988,11,HEAD,"201,500",CALVES,CATTLE,1988-11-01
1988,12,HEAD,"203,200",CALVES,CATTLE,1988-12-01
1987,1,HEAD,"247,600",CALVES,CATTLE,1987-01-01
1987,2,HEAD,"224,800",CALVES,CATTLE,1987-02-01
1987,3,HEAD,"251,100",CALVES,CATTLE,1987-03-01
1987,4,HEAD,"215,000",CALVES,CATTLE,1987-04-01
1987,5,HEAD,"189,100",CALVES,CATTLE,1987-05-01
1987,6,HEAD,"214,500",CALVES,CATTLE,1987-06-01
1987,7,HEAD,"220,200",CALVES,CATTLE,1987-07-01
1987,8,HEAD,"202,400",CALVES,CATTLE,1987-08-01
1987,9,HEAD,"228,600",CALVES,CATTLE,1987-09-01
1987,10,HEAD,"233,100",CALVES,CATTLE,1987-10-01
1987,11,HEAD,"211,300",CALVES,CATTLE,1987-11-01
1987,12,HEAD,"241,900",CALVES,CATTLE,1987-12-01
1986,1,HEAD,"288,900",CALVES,CATTLE,1986-01-01
1986,2,HEAD,"256,200",CALVES,CATTLE,1986-02-01
1986,3,HEAD,"275,900",CALVES,CATTLE,1986-03-01
1986,4,HEAD,"284,200",CALVES,CATTLE,1986-04-01
1986,5,HEAD,"257,400",CALVES,CATTLE,1986-05-01
1986,6,HEAD,"240,100",CALVES,CATTLE,1986-06-01
1986,7,HEAD,"281,300",CALVES,CATTLE,1986-07-01
1986,8,HEAD,"261,700",CALVES,CATTLE,1986-08-01
1986,9,HEAD,"263,200",CALVES,CATTLE,1986-09-01
1986,10,HEAD,"276,000",CALVES,CATTLE,1986-10-01
1986,11,HEAD,"238,500",CALVES,CATTLE,1986-11-01
1986,12,HEAD,"271,600",CALVES,CATTLE,1986-12-01
1985,1,HEAD,"270,200",CALVES,CATTLE,1985-01-01
1985,2,HEAD,"236,500",CALVES,CATTLE,1985-02-01
1985,3,HEAD,"261,200",CALVES,CATTLE,1985-03-01
1985,4,HEAD,"252,000",CALVES,CATTLE,1985-04-01
1985,5,HEAD,"245,800",CALVES,CATTLE,1985-05-01
1985,6,HEAD,"220,700",CALVES,CATTLE,1985-06-01
1985,7,HEAD,"274,200",CALVES,CATTLE,1985-07-01
1985,8,HEAD,"271,800",CALVES,CATTLE,1985-08-01
1985,9,HEAD,"271,400",CALVES,CATTLE,1985-09-01
1985,10,HEAD,"298,000",CALVES,CATTLE,1985-10-01
1985,11,HEAD,"268,400",CALVES,CATTLE,1985-11-01
1985,12,HEAD,"297,800",CALVES,CATTLE,1985-12-01
1984,1,HEAD,"252,700",CALVES,CATTLE,1984-01-01
1984,2,HEAD,"235,800",CALVES,CATTLE,1984-02-01
1984,3,HEAD,"264,300",CALVES,CATTLE,1984-03-01
1984,4,HEAD,"226,200",CALVES,CATTLE,1984-04-01
1984,5,HEAD,"233,300",CALVES,CATTLE,1984-05-01
1984,6,HEAD,"217,800",CALVES,CATTLE,1984-06-01
1984,7,HEAD,"258,400",CALVES,CATTLE,1984-07-01
1984,8,HEAD,"293,700",CALVES,CATTLE,1984-08-01
1984,9,HEAD,"244,600",CALVES,CATTLE,1984-09-01
1984,10,HEAD,"281,700",CALVES,CATTLE,1984-10-01
1984,11,HEAD,"274,600",CALVES,CATTLE,1984-11-01
1984,12,HEAD,"247,100",CALVES,CATTLE,1984-12-01
1983,1,HEAD,"220,900",CALVES,CATTLE,1983-01-01
1983,2,HEAD,"203,500",CALVES,CATTLE,1983-02-01
1983,3,HEAD,"246,100",CALVES,CATTLE,1983-03-01
1983,4,HEAD,"202,000",CALVES,CATTLE,1983-04-01
1983,5,HEAD,"193,500",CALVES,CATTLE,1983-05-01
1983,6,HEAD,"210,800",CALVES,CATTLE,1983-06-01
1983,7,HEAD,"214,000",CALVES,CATTLE,1983-07-01
1983,8,HEAD,"261,800",CALVES,CATTLE,1983-08-01
1983,9,HEAD,"258,200",CALVES,CATTLE,1983-09-01
1983,10,HEAD,"259,000",CALVES,CATTLE,1983-10-01
1983,11,HEAD,"266,200",CALVES,CATTLE,1983-11-01
1983,12,HEAD,"261,700",CALVES,CATTLE,1983-12-01
1982,3,HEAD,"701,900",CALVES,CATTLE,1982-03-01
1982,6,HEAD,"609,300",CALVES,CATTLE,1982-06-01
1982,9,HEAD,"692,300",CALVES,CATTLE,1982-09-01
1982,12,HEAD,"725,800",CALVES,CATTLE,1982-12-01
1981,1,HEAD,"214,600",CALVES,CATTLE,1981-01-01
1981,2,HEAD,"191,500",CALVES,CATTLE,1981-02-01
1981,3,HEAD,"212,700",CALVES,CATTLE,1981-03-01
1981,4,HEAD,"189,600",CALVES,CATTLE,1981-04-01
1981,5,HEAD,"158,500",CALVES,CATTLE,1981-05-01
1981,6,HEAD,"175,000",CALVES,CATTLE,1981-06-01
1981,7,HEAD,"203,700",CALVES,CATTLE,1981-07-01
1981,8,HEAD,"197,600",CALVES,CATTLE,1981-08-01
1981,9,HEAD,"228,000",CALVES,CATTLE,1981-09-01
1981,10,HEAD,"236,000",CALVES,CATTLE,1981-10-01
1981,11,HEAD,"217,100",CALVES,CATTLE,1981-11-01
1981,12,HEAD,"253,900",CALVES,CATTLE,1981-12-01
1980,1,HEAD,"211,900",CALVES,CATTLE,1980-01-01
1980,2,HEAD,"186,900",CALVES,CATTLE,1980-02-01
1980,3,HEAD,"201,200",CALVES,CATTLE,1980-03-01
1980,4,HEAD,"184,700",CALVES,CATTLE,1980-04-01
1980,5,HEAD,"161,200",CALVES,CATTLE,1980-05-01
1980,6,HEAD,"154,200",CALVES,CATTLE,1980-06-01
1980,7,HEAD,"185,900",CALVES,CATTLE,1980-07-01
1980,8,HEAD,"182,300",CALVES,CATTLE,1980-08-01
1980,9,HEAD,"198,000",CALVES,CATTLE,1980-09-01
1980,10,HEAD,"228,500",CALVES,CATTLE,1980-10-01
1980,11,HEAD,"185,100",CALVES,CATTLE,1980-11-01
1980,12,HEAD,"214,400",CALVES,CATTLE,1980-12-01
1979,1,HEAD,"265,000",CALVES,CATTLE,1979-01-01
1979,2,HEAD,"212,400",CALVES,CATTLE,1979-02-01
1979,3,HEAD,"244,600",CALVES,CATTLE,1979-03-01
1979,4,HEAD,"200,500",CALVES,CATTLE,1979-04-01
1979,5,HEAD,"188,200",CALVES,CATTLE,1979-05-01
1979,6,HEAD,"162,300",CALVES,CATTLE,1979-06-01
1979,7,HEAD,"190,300",CALVES,CATTLE,1979-07-01
1979,8,HEAD,"216,300",CALVES,CATTLE,1979-08-01
1979,9,HEAD,"192,900",CALVES,CATTLE,1979-09-01
1979,10,HEAD,"224,700",CALVES,CATTLE,1979-10-01
1979,11,HEAD,"209,800",CALVES,CATTLE,1979-11-01
1979,12,HEAD,"191,800",CALVES,CATTLE,1979-12-01
1978,1,HEAD,"367,900",CALVES,CATTLE,1978-01-01
1978,2,HEAD,"336,200",CALVES,CATTLE,1978-02-01
1978,3,HEAD,"385,900",CALVES,CATTLE,1978-03-01
1978,4,HEAD,"304,100",CALVES,CATTLE,1978-04-01
1978,5,HEAD,"287,600",CALVES,CATTLE,1978-05-01
1978,6,HEAD,"270,700",CALVES,CATTLE,1978-06-01
1978,7,HEAD,"261,200",CALVES,CATTLE,1978-07-01
1978,8,HEAD,"303,600",CALVES,CATTLE,1978-08-01
1978,9,HEAD,"274,900",CALVES,CATTLE,1978-09-01
1978,10,HEAD,"287,200",CALVES,CATTLE,1978-10-01
1978,11,HEAD,"273,800",CALVES,CATTLE,1978-11-01
1978,12,HEAD,"267,000",CALVES,CATTLE,1978-12-01
1977,1,HEAD,"408,200",CALVES,CATTLE,1977-01-01
1977,2,HEAD,"379,900",CALVES,CATTLE,1977-02-01
1977,3,HEAD,"456,800",CALVES,CATTLE,1977-03-01
1977,4,HEAD,"389,100",CALVES,CATTLE,1977-04-01
1977,5,HEAD,"352,700",CALVES,CATTLE,1977-05-01
1977,6,HEAD,"367,600",CALVES,CATTLE,1977-06-01
1977,7,HEAD,"351,900",CALVES,CATTLE,1977-07-01
1977,8,HEAD,"410,800",CALVES,CATTLE,1977-08-01
1977,9,HEAD,"403,000",CALVES,CATTLE,1977-09-01
1977,10,HEAD,"391,500",CALVES,CATTLE,1977-10-01
1977,11,HEAD,"397,600",CALVES,CATTLE,1977-11-01
1977,12,HEAD,"387,300",CALVES,CATTLE,1977-12-01
1976,1,HEAD,"369,300",CALVES,CATTLE,1976-01-01
1976,2,HEAD,"327,000",CALVES,CATTLE,1976-02-01
1976,3,HEAD,"415,400",CALVES,CATTLE,1976-03-01
1976,4,HEAD,"353,300",CALVES,CATTLE,1976-04-01
1976,5,HEAD,"303,600",CALVES,CATTLE,1976-05-01
1976,6,HEAD,"339,400",CALVES,CATTLE,1976-06-01
1976,7,HEAD,"346,000",CALVES,CATTLE,1976-07-01
1976,8,HEAD,"372,800",CALVES,CATTLE,1976-08-01
1976,9,HEAD,"408,900",CALVES,CATTLE,1976-09-01
1976,10,HEAD,"394,100",CALVES,CATTLE,1976-10-01
1976,11,HEAD,"387,900",CALVES,CATTLE,1976-11-01
1976,12,HEAD,"420,400",CALVES,CATTLE,1976-12-01
1975,1,HEAD,"283,700",CALVES,CATTLE,1975-01-01
1975,2,HEAD,"249,900",CALVES,CATTLE,1975-02-01
1975,3,HEAD,"275,600",CALVES,CATTLE,1975-03-01
1975,4,HEAD,"284,100",CALVES,CATTLE,1975-04-01
1975,5,HEAD,"269,900",CALVES,CATTLE,1975-05-01
1975,6,HEAD,"276,400",CALVES,CATTLE,1975-06-01
1975,7,HEAD,"343,600",CALVES,CATTLE,1975-07-01
1975,8,HEAD,"345,100",CALVES,CATTLE,1975-08-01
1975,9,HEAD,"384,800",CALVES,CATTLE,1975-09-01
1975,10,HEAD,"443,300",CALVES,CATTLE,1975-10-01
1975,11,HEAD,"356,600",CALVES,CATTLE,1975-11-01
1975,12,HEAD,"380,600",CALVES,CATTLE,1975-12-01
1974,1,HEAD,"181,000",CALVES,CATTLE,1974-01-01
1974,2,HEAD,"154,400",CALVES,CATTLE,1974-02-01
1974,3,HEAD,"179,700",CALVES,CATTLE,1974-03-01
1974,4,HEAD,"172,100",CALVES,CATTLE,1974-04-01
1974,5,HEAD,"167,300",CALVES,CATTLE,1974-05-01
1974,6,HEAD,"137,400",CALVES,CATTLE,1974-06-01
1974,7,HEAD,"164,400",CALVES,CATTLE,1974-07-01
1974,8,HEAD,"202,100",CALVES,CATTLE,1974-08-01
1974,9,HEAD,"212,000",CALVES,CATTLE,1974-09-01
1974,10,HEAD,"279,100",CALVES,CATTLE,1974-10-01
1974,11,HEAD,"251,400",CALVES,CATTLE,1974-11-01
1974,12,HEAD,"253,800",CALVES,CATTLE,1974-12-01
1973,1,HEAD,"209,000",CALVES,CATTLE,1973-01-01
1973,2,HEAD,"169,100",CALVES,CATTLE,1973-02-01
1973,3,HEAD,"187,600",CALVES,CATTLE,1973-03-01
1973,4,HEAD,"138,700",CALVES,CATTLE,1973-04-01
1973,5,HEAD,"130,900",CALVES,CATTLE,1973-05-01
1973,6,HEAD,"117,300",CALVES,CATTLE,1973-06-01
1973,7,HEAD,"117,800",CALVES,CATTLE,1973-07-01
